id,sender,subject,content,category,is_relevant,timestamp
134,maria@gmail.com,Reunião de família no domingo,"Oi!

Reunião de família no domingo

Espero sua resposta!

Beijos,
Isabelly",pessoal,1,2025-06-24T22:55:45.509498
135,cliente@cliente.com,Aprovação de orçamento,"Prezado(a),

Segue em anexo os documentos relacionados a aprovação de orçamento.

Qualquer dúvida, estou à disposição.

Cordialmente,
Henrique Pires",importante,1,2025-06-11T07:12:40.588381
136,ana@yahoo.com,Fotos das férias em família,"Olá querido(a),

Lembrete: fotos das férias em família

Nos vemos em breve!

Com carinho,
Letícia",pessoal,1,2025-06-11T13:03:31.522308
137,maria@gmail.com,Fotos das férias em família - Black Friday chegou - Até 70% de desconto,"Oi!

Fotos das férias em família

Espero sua resposta!

Beijos,
Maria Isis",pessoal,1,2025-06-10T11:11:11.551354
138,ganhe@dinheiro.com,Sorteio de iPhone - Você foi sorteado!,"PARABÉNS!!!

Sorteio de iPhone - Você foi sorteado!

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-30T17:03:58.931431
139,premio@sorteio.com,PARABÉNS! Você ganhou R$ 10.000!,"PARABÉNS!!!

PARABÉNS! Você ganhou R$ 10.000!

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-28T14:50:50.337883
140,promocoes@loja.com,Liquidação de fim de estoque,"Promoção especial para você!

Liquidação de fim de estoque

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-07-03T02:39:29.005706
141,promocoes@loja.com,Liquidação de fim de estoque,"Olá!

Liquidação de fim de estoque

Válido até 2025-07-23.

Compre agora!",promocional,0,2025-07-01T22:14:12.256369
142,cliente@cliente.com,Aprovação de orçamento,"Prezado(a),

Segue em anexo os documentos relacionados a aprovação de orçamento.

Qualquer dúvida, estou à disposição.

Cordialmente,
Maria Helena Pimenta",importante,1,2025-07-01T19:45:13.523205
143,naoresponda@spam.com,Você foi selecionado para um prêmio,"🚨 URGENTE 🚨

Você foi selecionado para um prêmio

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-07-01T18:20:24.906433
144,rh@empresa.com,Cliente solicitou alterações,"Bom dia,

Precisamos alinhar alguns pontos sobre cliente solicitou alterações.

Podemos conversar hoje?

Abraços,
Luiz Henrique Barbosa",importante,1,2025-06-17T15:53:12.630945
145,newsletter@empresa.com,Promoção relâmpago - Apenas hoje,"Promoção especial para você!

Promoção relâmpago - Apenas hoje

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-27T15:29:24.728328
146,joao@hotmail.com,Parabéns pelo novo emprego!,"Oi!

Parabéns pelo novo emprego!

Espero sua resposta!

Beijos,
Otto",pessoal,1,2025-07-05T19:06:50.876064
147,maria@gmail.com,Convite para aniversário no sábado,"Oi!

Convite para aniversário no sábado

Espero sua resposta!

Beijos,
Theo",pessoal,1,2025-07-05T05:49:32.376018
148,ganhe@dinheiro.com,Clique aqui para receber seu prêmio,"Você foi SELECIONADO!

Clique aqui para receber seu prêmio

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-06-30T00:49:34.446499
149,cliente@cliente.com,Aprovação de orçamento,"Bom dia,

Precisamos alinhar alguns pontos sobre aprovação de orçamento.

Podemos conversar hoje?

Abraços,
Sr. Antony Nunes",importante,1,2025-06-09T15:34:50.348077
150,ofertas@marketplace.com,Promoção relâmpago - Apenas hoje,"Promoção especial para você!

Promoção relâmpago - Apenas hoje

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-11T18:57:28.567380
151,gerente@empresa.com,Cliente solicitou alterações,"Prezado(a),

Segue em anexo os documentos relacionados a cliente solicitou alterações.

Qualquer dúvida, estou à disposição.

Cordialmente,
Sr. Davi Luiz Cassiano",importante,1,2025-06-21T15:06:49.760138
152,joao@hotmail.com,Convite para aniversário no sábado,"Oi!

Tudo bem? convite para aniversário no sábado

Me avisa se pode!

Abraços,
Augusto",pessoal,1,2025-06-23T04:13:52.624991
153,rh@empresa.com,Deadline do projeto movido,"Prezado(a),

Segue em anexo os documentos relacionados a deadline do projeto movido.

Qualquer dúvida, estou à disposição.

Cordialmente,
Nicole Sousa",importante,1,2025-06-18T22:19:27.840978
154,newsletter@empresa.com,Cupom de desconto exclusivo,"Promoção especial para você!

Cupom de desconto exclusivo

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-11T00:34:38.899553
155,naoresponda@spam.com,Clique aqui para receber seu prêmio,"PARABÉNS!!!

Clique aqui para receber seu prêmio

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-17T11:54:49.222504
156,maria@gmail.com,Parabéns pelo novo emprego!,"Oi!

Tudo bem? parabéns pelo novo emprego!

Me avisa se pode!

Abraços,
Fernanda",pessoal,1,2025-06-25T13:10:11.539888
157,cliente@cliente.com,Aprovação de orçamento,"Olá,

Espero que esteja bem. Gostaria de discutir sobre aprovação de orçamento.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Anthony Gabriel Fernandes",importante,1,2025-06-22T08:03:23.876387
158,promocoes@loja.com,Black Friday chegou - Até 70% de desconto,"Olá!

Black Friday chegou - Até 70% de desconto

Válido até 2025-07-23.

Compre agora!",promocional,0,2025-07-08T22:11:12.843173
159,promocoes@loja.com,Oferta especial para você,"🎉 Oferta especial para você 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-26T03:12:31.396996
160,premio@sorteio.com,Ganhe dinheiro trabalhando em casa,"PARABÉNS!!!

Ganhe dinheiro trabalhando em casa

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-24T09:25:21.211101
161,newsletter@empresa.com,Oferta especial para você,"Promoção especial para você!

Oferta especial para você

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-20T12:01:27.516131
162,cliente@cliente.com,Entrega do relatório mensal,"Olá,

Espero que esteja bem. Gostaria de discutir sobre entrega do relatório mensal.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Guilherme Santos",importante,1,2025-06-12T15:30:48.964396
163,ofertas@marketplace.com,Black Friday chegou - Até 70% de desconto,"🎉 Black Friday chegou - Até 70% de desconto 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-07-03T10:55:40.360079
164,premio@sorteio.com,Oferta GRÁTIS por tempo limitado - Proposta comercial - Prazo até sexta,"Você foi SELECIONADO!

Oferta GRÁTIS por tempo limitado

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-06-30T20:57:38.989090
165,newsletter@empresa.com,Oferta especial para você,"Olá!

Oferta especial para você

Válido até 2025-07-17.

Compre agora!",promocional,0,2025-06-14T09:26:25.697141
166,premio@sorteio.com,Sorteio de iPhone - Você foi sorteado!,"🚨 URGENTE 🚨

Sorteio de iPhone - Você foi sorteado!

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-07-06T21:26:49.380442
167,joao@hotmail.com,Reunião de família no domingo,"Oi!

Tudo bem? reunião de família no domingo

Me avisa se pode!

Abraços,
Maria Júlia",pessoal,1,2025-07-05T07:50:16.765067
168,joao@hotmail.com,Lembrete: consulta médica,"Oi!

Lembrete: consulta médica

Espero sua resposta!

Beijos,
Laura",pessoal,1,2025-07-02T19:16:07.944412
169,naoresponda@spam.com,Clique aqui para receber seu prêmio,"PARABÉNS!!!

Clique aqui para receber seu prêmio

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-27T04:59:42.015693
170,gerente@empresa.com,Deadline do projeto movido,"Prezado(a),

Segue em anexo os documentos relacionados a deadline do projeto movido.

Qualquer dúvida, estou à disposição.

Cordialmente,
João Guilherme da Mata",importante,1,2025-07-03T15:42:37.376584
171,naoresponda@spam.com,Sorteio de iPhone - Você foi sorteado!,"PARABÉNS!!!

Sorteio de iPhone - Você foi sorteado!

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-27T14:47:51.314744
172,rh@empresa.com,Deadline do projeto movido,"Bom dia,

Precisamos alinhar alguns pontos sobre deadline do projeto movido.

Podemos conversar hoje?

Abraços,
Dr. Ravy Brito",importante,1,2025-06-22T11:12:17.309681
173,projeto@empresa.com,Proposta comercial - Prazo até sexta - Revisão de código necessária,"Bom dia,

Precisamos alinhar alguns pontos sobre proposta comercial - prazo até sexta.

Podemos conversar hoje?

Abraços,
Diego Araújo",importante,1,2025-06-26T12:06:04.284355
174,newsletter@empresa.com,Promoção relâmpago - Apenas hoje,"Olá!

Promoção relâmpago - Apenas hoje

Válido até 2025-07-09.

Compre agora!",promocional,0,2025-07-04T13:28:42.531112
175,joao@hotmail.com,Lembrete: consulta médica,"Olá querido(a),

Lembrete: lembrete: consulta médica

Nos vemos em breve!

Com carinho,
Rael",pessoal,1,2025-06-27T19:04:01.375974
176,promocoes@loja.com,50% OFF em todos os produtos!,"Promoção especial para você!

50% OFF em todos os produtos!

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-16T12:41:26.406797
177,maria@gmail.com,Lembrete: consulta médica,"Olá querido(a),

Lembrete: lembrete: consulta médica

Nos vemos em breve!

Com carinho,
Alana",pessoal,1,2025-06-22T10:39:17.766636
178,promocoes@loja.com,Promoção relâmpago - Apenas hoje,"Olá!

Promoção relâmpago - Apenas hoje

Válido até 2025-07-17.

Compre agora!",promocional,0,2025-06-12T17:59:01.082286
179,ganhe@dinheiro.com,Sorteio de iPhone - Você foi sorteado!,"Você foi SELECIONADO!

Sorteio de iPhone - Você foi sorteado!

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-07-02T16:19:13.447431
180,naoresponda@spam.com,Você foi selecionado para um prêmio,"🚨 URGENTE 🚨

Você foi selecionado para um prêmio

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-07-04T07:40:01.642283
181,ana@yahoo.com,Que tal um almoço amanhã?,"Oi!

Tudo bem? que tal um almoço amanhã?

Me avisa se pode!

Abraços,
Erick",pessoal,1,2025-07-04T16:30:35.949842
182,cliente@cliente.com,Contrato para revisão urgente,"Prezado(a),

Segue em anexo os documentos relacionados a contrato para revisão urgente.

Qualquer dúvida, estou à disposição.

Cordialmente,
Theodoro Pinto",importante,1,2025-07-03T04:07:47.889462
183,newsletter@empresa.com,Cupom de desconto exclusivo,"Promoção especial para você!

Cupom de desconto exclusivo

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-25T14:57:03.097576
184,ofertas@marketplace.com,Promoção relâmpago - Apenas hoje,"Promoção especial para você!

Promoção relâmpago - Apenas hoje

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-24T09:53:29.485239
185,cliente@cliente.com,Proposta comercial - Prazo até sexta,"Bom dia,

Precisamos alinhar alguns pontos sobre proposta comercial - prazo até sexta.

Podemos conversar hoje?

Abraços,
Dra. Isabel Cardoso",importante,1,2025-06-21T02:51:39.891152
186,joao@hotmail.com,Fotos das férias em família,"Olá querido(a),

Lembrete: fotos das férias em família

Nos vemos em breve!

Com carinho,
Igor",pessoal,1,2025-07-06T02:15:43.249603
187,ana@yahoo.com,Que tal um almoço amanhã? - Entrega do relatório mensal,"Olá querido(a),

Lembrete: que tal um almoço amanhã?

Nos vemos em breve!

Com carinho,
Oliver",pessoal,1,2025-06-14T14:37:06.235437
188,newsletter@empresa.com,Cashback de 20% em compras,"Olá!

Cashback de 20% em compras

Válido até 2025-07-19.

Compre agora!",promocional,0,2025-06-24T11:22:14.339262
189,newsletter@empresa.com,Liquidação de fim de estoque,"Olá!

Liquidação de fim de estoque

Válido até 2025-08-03.

Compre agora!",promocional,0,2025-06-29T07:00:09.712754
190,promocoes@loja.com,Oferta especial para você,"Olá!

Oferta especial para você

Válido até 2025-07-28.

Compre agora!",promocional,0,2025-06-25T00:01:55.938218
191,ana@yahoo.com,Convite para aniversário no sábado,"Oi!

Tudo bem? convite para aniversário no sábado

Me avisa se pode!

Abraços,
Calebe",pessoal,1,2025-06-11T10:35:34.055837
192,joao@hotmail.com,Reunião de família no domingo,"Oi!

Tudo bem? reunião de família no domingo

Me avisa se pode!

Abraços,
Isabella",pessoal,1,2025-07-07T14:15:38.297018
193,rh@empresa.com,Proposta comercial - Prazo até sexta,"Prezado(a),

Segue em anexo os documentos relacionados a proposta comercial - prazo até sexta.

Qualquer dúvida, estou à disposição.

Cordialmente,
Bella Marques",importante,1,2025-06-22T05:32:06.365204
194,premio@sorteio.com,Sorteio de iPhone - Você foi sorteado!,"Você foi SELECIONADO!

Sorteio de iPhone - Você foi sorteado!

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-06-20T23:50:56.807546
195,ana@yahoo.com,Lembrete: consulta médica,"Oi!

Tudo bem? lembrete: consulta médica

Me avisa se pode!

Abraços,
Elisa",pessoal,1,2025-06-19T20:54:28.880730
196,promocoes@loja.com,Black Friday chegou - Até 70% de desconto,"🎉 Black Friday chegou - Até 70% de desconto 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-19T20:42:35.805606
197,ofertas@marketplace.com,Liquidação de fim de estoque,"Promoção especial para você!

Liquidação de fim de estoque

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-09T16:16:24.557536
198,ana@yahoo.com,Fotos das férias em família,"Oi!

Tudo bem? fotos das férias em família

Me avisa se pode!

Abraços,
Vinicius",pessoal,1,2025-07-03T22:48:54.028902
199,projeto@empresa.com,Deadline do projeto movido,"Prezado(a),

Segue em anexo os documentos relacionados a deadline do projeto movido.

Qualquer dúvida, estou à disposição.

Cordialmente,
Luigi Cardoso",importante,1,2025-06-09T14:29:43.801305
200,newsletter@empresa.com,Black Friday chegou - Até 70% de desconto,"🎉 Black Friday chegou - Até 70% de desconto 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-12T13:34:59.844369
201,promocoes@loja.com,Cupom de desconto exclusivo,"Promoção especial para você!

Cupom de desconto exclusivo

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-07-06T03:17:31.379570
202,ofertas@marketplace.com,50% OFF em todos os produtos!,"Olá!

50% OFF em todos os produtos!

Válido até 2025-07-30.

Compre agora!",promocional,0,2025-07-06T14:42:47.966206
203,promocoes@loja.com,50% OFF em todos os produtos!,"Olá!

50% OFF em todos os produtos!

Válido até 2025-07-13.

Compre agora!",promocional,0,2025-06-10T15:37:45.500223
204,ganhe@dinheiro.com,Ganhe dinheiro trabalhando em casa,"🚨 URGENTE 🚨

Ganhe dinheiro trabalhando em casa

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-20T08:36:12.043985
205,maria@gmail.com,Que tal um almoço amanhã?,"Oi!

Que tal um almoço amanhã?

Espero sua resposta!

Beijos,
Laura",pessoal,1,2025-06-29T15:56:18.434713
206,rh@empresa.com,Proposta comercial - Prazo até sexta,"Olá,

Espero que esteja bem. Gostaria de discutir sobre proposta comercial - prazo até sexta.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Enzo Gabriel Pires",importante,1,2025-06-30T04:39:23.178774
207,premio@sorteio.com,PARABÉNS! Você ganhou R$ 10.000!,"PARABÉNS!!!

PARABÉNS! Você ganhou R$ 10.000!

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-06-11T21:50:51.811053
208,ganhe@dinheiro.com,Você foi selecionado para um prêmio,"🚨 URGENTE 🚨

Você foi selecionado para um prêmio

Não perca esta chance única!

Confirme seus dados: site-falso.com",spam,0,2025-06-21T16:48:05.716598
209,cliente@cliente.com,Revisão de código necessária,"Olá,

Espero que esteja bem. Gostaria de discutir sobre revisão de código necessária.

Por favor, confirme sua disponibilidade.

Atenciosamente,
Ana Luiza Monteiro",importante,1,2025-07-02T01:30:33.134613
210,ofertas@marketplace.com,Promoção relâmpago - Apenas hoje,"🎉 Promoção relâmpago - Apenas hoje 🎉

Não perca esta oportunidade única!

Visite nossa loja online e aproveite.

Equipe de Marketing",promocional,0,2025-06-21T00:20:02.138371
211,premio@sorteio.com,Clique aqui para receber seu prêmio - Oferta especial para você,"PARABÉNS!!!

Clique aqui para receber seu prêmio

Clique no link abaixo AGORA!

www.site-suspeito.com/premio",spam,0,2025-07-04T07:46:28.888640
212,promocoes@loja.com,Cashback de 20% em compras,"Olá!

Cashback de 20% em compras

Válido até 2025-08-06.

Compre agora!",promocional,0,2025-06-16T13:44:28.237065
213,newsletter@empresa.com,50% OFF em todos os produtos!,"Promoção especial para você!

50% OFF em todos os produtos!

Use o cupom: DESCONTO20

Equipe Comercial",promocional,0,2025-06-26T15:01:38.730813
214,premio@sorteio.com,Você foi selecionado para um prêmio - Sorteio de iPhone - Você foi sorteado!,"Você foi SELECIONADO!

Você foi selecionado para um prêmio

Rápido! Oferta por tempo limitado!

Clique aqui: link-perigoso.com",spam,0,2025-06-29T23:18:29.799237
